patRIL	chamber	Pre	Learning	Memory	file
11010	0	0.07333	0.3633	0.2656	11010_002B_6min.hbx
11010	1	-0.7933	0.8906	1.000	11010_002B_6min.hbx
11010	2	-1.000	0.7756	0.7900	11010_002B_6min.hbx
11010	4	1.000	0.9933	0.006667	11010_002B_6min.hbx
11010	6	0.4600	0.9311	-0.6700	11010_002B_6min.hbx
11010	7	-0.6800	0.8239	-0.5233	11010_002B_6min.hbx
11010	11	-1.000	0.8156	0.9189	11010_002B_6min.hbx
11010	12	-1.000	0.9822	1.000	11010_002B_6min.hbx
11010	1	1.000	0.8956	1.000	11010_003A_6min.hbx
11010	2	-0.02667	0.8489	0.6356	11010_003A_6min.hbx
11010	6	0.6467	0.6822	-1.000	11010_003A_6min.hbx
11010	11	-1.000	0.7928	-0.3867	11010_003A_6min.hbx
11010	12	-0.2733	0.7178	1.000	11010_003A_6min.hbx
11010	14	0.8067	0.8433	1.000	11010_003A_6min.hbx
11010	15	1.000	0.5867	0.3767	11010_003A_6min.hbx
11011	0	-0.1067	0.5539	-0.1933	1.hbx
11011	2	0.1533	0.7783	0.7533	1.hbx
11011	4	-0.06000	0.7950	0.3189	1.hbx
11011	5	0.1600	0.8256	0.7500	1.hbx
11011	6	0.3267	0.7611	0.7600	1.hbx
11011	7	0.9933	0.9900	0.9933	1.hbx
11011	8	0.006667	0.8144	1.000	1.hbx
11011	9	-0.08667	0.5828	-0.1211	1.hbx
11011	10	0.2600	0.6961	0.2978	1.hbx
11011	11	1.000	0.9261	1.000	1.hbx
11011	12	-0.2333	0.6811	-0.2156	1.hbx
11011	13	-0.1533	0.3339	-0.1789	1.hbx
11011	14	0.05333	0.5611	0.4844	1.hbx
11011	15	0.4067	0.7511	1.000	1.hbx
11011	0	0.1600	0.6017	-0.1189	2.hbx
11011	2	-0.1267	0.8394	1.000	2.hbx
11011	4	-0.3733	0.8639	0.04333	2.hbx
11011	5	-0.8133	0.7989	0.3700	2.hbx
11011	6	-0.3467	0.7400	-0.2233	2.hbx
11011	7	0.9533	0.9800	0.9856	2.hbx
11011	8	0.05333	0.9189	1.000	2.hbx
11011	9	-0.4733	0.8300	1.000	2.hbx
11011	10	0.02667	0.5361	-0.4078	2.hbx
11011	11	0.4133	-0.9917	-1.000	2.hbx
11011	13	-0.2267	0.5667	-0.9011	2.hbx
11011	14	-0.3933	0.6439	0.1656	2.hbx
11011	15	0.8933	0.8406	-0.03000	2.hbx
11011	0	-0.06667	0.5828	-0.1122	4.hbx
11011	2	-0.2067	0.8694	1.000	4.hbx
11011	4	-0.5800	0.4450	-0.5278	4.hbx
11011	5	-0.4933	0.4683	-0.02333	4.hbx
11011	6	-0.4467	0.5611	0.1522	4.hbx
11011	7	0.9867	0.9817	0.9800	4.hbx
11011	8	-1.000	0.8789	1.000	4.hbx
11011	9	-0.04667	0.7706	-0.5056	4.hbx
11011	10	-0.006667	0.6744	-0.02333	4.hbx
11011	11	0.2200	0.9217	1.000	4.hbx
11011	12	-0.3867	0.6061	0.04000	4.hbx
11011	13	-0.4800	0.4122	1.000	4.hbx
11011	14	-0.07333	0.9361	0.7822	4.hbx
11011	15	-0.02667	0.5739	-0.2100	4.hbx
11011	0	-0.03333	0.3867	0.01778	5.hbx
11011	2	0.1067	0.8361	1.000	5.hbx
11011	4	-0.1600	0.6267	-0.1956	5.hbx
11011	5	0.03333	0.7378	0.7189	5.hbx
11011	6	0.5667	0.6733	0.2511	5.hbx
11011	7	0.9800	0.9822	0.9911	5.hbx
11011	8	0.1400	0.6728	0.7311	5.hbx
11011	9	-0.02667	0.4317	0.7956	5.hbx
11011	10	0.4133	0.7350	-0.5167	5.hbx
11011	11	0.1267	-0.4744	-1.000	5.hbx
11011	12	-0.01333	0.5400	0.1867	5.hbx
11011	13	0.08667	0.1867	-0.5944	5.hbx
11011	14	0.01333	0.6967	-0.04444	5.hbx
11011	15	-0.03333	0.6194	0.2311	5.hbx
11011	0	0.1200	0.6844	0.3222	6.hbx
11011	2	-0.04667	0.7378	0.5922	6.hbx
11011	4	0.2000	0.7533	0.4633	6.hbx
11011	5	-0.1400	0.7239	-0.03556	6.hbx
11011	6	0.1267	0.6839	0.3067	6.hbx
11011	7	0.9733	0.9794	0.9856	6.hbx
11011	8	0.08667	0.9539	0.1489	6.hbx
11011	9	-0.04667	0.6422	-0.2867	6.hbx
11011	10	0.1000	0.3794	-0.04444	6.hbx
11011	11	0.1867	0.8428	0.2822	6.hbx
11011	12	0.07333	0.8756	0.03667	6.hbx
11011	13	0.1000	0.2361	-0.3556	6.hbx
11011	14	0.1800	0.6456	0.3311	6.hbx
11011	15	0.006667	0.6172	0.2278	6.hbx
11011	0	0.6200	0.6506	0.4533	3.hbx
11011	2	-0.3200	0.8072	0.8011	3.hbx
11011	4	-0.1933	0.6989	1.000	3.hbx
11011	5	-1.000	0.4022	-0.3433	3.hbx
11011	6	-0.2467	0.5172	0.09667	3.hbx
11011	7	1.000	0.9083	0.9444	3.hbx
11011	8	0.2667	0.7522	-0.1844	3.hbx
11011	9	1.000	0.8039	1.000	3.hbx
11011	10	-0.5400	0.8306	1.000	3.hbx
11011	11	0.3867	0.8933	0.9978	3.hbx
11011	13	-0.1000	0.4661	0.1244	3.hbx
11011	14	-0.5133	0.7744	0.1767	3.hbx
11011	15	0.4400	0.5422	-0.1444	3.hbx
11012	0	0.9600	0.9861	1.000	1.hbx
11012	2	0.2267	0.9506	0.8100	1.hbx
11012	5	-1.000	0.8439	1.000	1.hbx
11012	6	1.000	0.9911	1.000	1.hbx
11012	9	0.4600	0.9261	0.7244	1.hbx
11012	10	1.000	0.9272	1.000	1.hbx
11012	11	0.7467	0.8383	1.000	1.hbx
11012	12	0.8333	0.8939	1.000	1.hbx
11012	13	1.000	0.9756	1.000	1.hbx
11012	0	1.000	0.9300	-0.9256	2.hbx
11012	2	1.000	0.9817	1.000	2.hbx
11012	4	-0.8800	0.8594	1.000	2.hbx
11012	5	0.7267	0.9906	1.000	2.hbx
11012	6	1.000	0.9933	-0.09778	2.hbx
11012	8	1.000	0.9433	0.5689	2.hbx
11012	9	-0.09333	0.9800	1.000	2.hbx
11012	10	0.5600	0.8839	1.000	2.hbx
11012	13	0.9667	0.9872	0.1311	2.hbx
11012	14	-0.3000	0.8150	0.2467	2.hbx
11012	0	-0.8200	0.8883	0.3444	3.hbx
11012	2	-0.6467	0.9772	0.1122	3.hbx
11012	4	1.000	0.9489	-0.4378	3.hbx
11012	5	-1.000	0.9061	0.5111	3.hbx
11012	6	0.06000	0.7378	0.7956	3.hbx
11012	8	-1.000	0.6772	1.000	3.hbx
11012	10	0.07333	0.9261	1.000	3.hbx
11012	11	1.000	-0.1600	-1.000	3.hbx
11012	12	0.9267	0.9461	0.8122	3.hbx
11012	13	-0.2333	0.8739	1.000	3.hbx
11012	14	-1.000	0.9489	1.000	3.hbx
11012	0	0.4933	0.9950	1.000	4.hbx
11012	2	0.3867	0.9728	0.9233	4.hbx
11012	5	-0.9267	0.9200	0.7389	4.hbx
11012	6	1.000	0.8667	0.9444	4.hbx
11012	8	0.03333	0.6800	0.1333	4.hbx
11012	9	1.000	0.9889	1.000	4.hbx
11012	10	1.000	0.9728	0.4989	4.hbx
11012	11	-1.000	-0.5083	-1.000	4.hbx
11012	12	-0.9867	0.9178	1.000	4.hbx
11012	13	1.000	0.6828	0.2467	4.hbx
11012	14	-0.07333	0.8328	0.5811	4.hbx
11012	0	1.000	0.7722	0.7756	5.hbx
11012	4	1.000	0.9456	1.000	5.hbx
11012	8	1.000	0.4856	-0.5356	5.hbx
11012	10	1.000	-0.5000	-1.000	5.hbx
11012	11	0.1067	0.9744	1.000	5.hbx
11012	12	1.000	0.9078	1.000	5.hbx
11012	13	1.000	0.8361	0.4756	5.hbx
11012	15	0.5333	0.9022	0.8600	5.hbx
11012	2	1.000	0.9594	0.2078	6.hbx
11012	4	-0.8600	0.7306	1.000	6.hbx
11012	5	-0.9067	0.7911	0.7256	6.hbx
11012	6	0.04667	0.8022	1.000	6.hbx
11012	8	-0.2733	0.8517	0.1856	6.hbx
11012	9	1.000	0.9489	1.000	6.hbx
11012	10	0.2733	0.9256	1.000	6.hbx
11012	11	0.6133	0.9156	1.000	6.hbx
11012	13	1.000	0.9961	1.000	6.hbx
11012	14	1.000	0.8678	1.000	6.hbx
11012	15	-0.1600	0.9206	1.000	6.hbx
11013	2	0.5200	0.8333	1.000	1.hbx
11013	4	-0.4467	0.8139	1.000	1.hbx
11013	5	-0.08667	0.8000	1.000	1.hbx
11013	8	0.1400	0.8444	1.000	1.hbx
11013	9	-0.4533	0.3217	0.5244	1.hbx
11013	10	0.08000	0.5889	0.3100	1.hbx
11013	11	0.2133	0.3356	-1.000	1.hbx
11013	12	0.1800	0.7556	-0.02667	1.hbx
11013	14	0.02000	0.7211	0.01778	1.hbx
11013	15	1.000	0.9722	0.1889	1.hbx
11013	2	0.7467	0.8733	1.000	2.hbx
11013	4	-0.2800	0.8217	0.4567	2.hbx
11013	5	0.08000	0.7417	0.3267	2.hbx
11013	6	0.04000	0.7578	0.1644	2.hbx
11013	8	-0.2467	0.6756	0.03333	2.hbx
11013	9	-0.3733	0.5200	0.7722	2.hbx
11013	10	-0.07333	-0.9828	-1.000	2.hbx
11013	11	1.000	0.2067	-1.000	2.hbx
11013	12	-0.1533	0.7478	0.01444	2.hbx
11013	14	-0.3467	0.6917	0.6644	2.hbx
11013	15	-0.2000	0.5067	1.000	2.hbx
11013	2	0.4533	0.8372	0.9056	3.hbx
11013	4	-0.3400	0.7800	-0.007778	3.hbx
11013	5	0.4200	0.7639	0.3867	3.hbx
11013	6	-0.5600	0.6994	0.02222	3.hbx
11013	8	-0.5067	0.8761	1.000	3.hbx
11013	9	-0.2200	0.2533	0.7967	3.hbx
11013	10	-0.1867	0.2139	0.6078	3.hbx
11013	11	1.000	0.06000	-1.000	3.hbx
11013	12	0.1533	0.7106	0.9144	3.hbx
11013	14	-0.4267	0.6289	0.3622	3.hbx
11013	15	-0.006667	0.7489	0.5744	3.hbx
11013	2	0.5067	-0.8161	-1.000	4.hbx
11013	4	-0.8200	0.7411	0.07778	4.hbx
11013	5	0.1133	0.7850	0.3211	4.hbx
11013	6	0.2267	0.6867	-0.003333	4.hbx
11013	8	0.07333	0.8083	-0.02556	4.hbx
11013	9	0.5200	0.4489	0.6744	4.hbx
11013	10	-0.05333	0.6522	0.4322	4.hbx
11013	11	0.3133	-0.9567	-1.000	4.hbx
11013	12	0.1800	0.7278	0.3478	4.hbx
11013	14	-0.1467	0.3378	0.02889	4.hbx
11013	15	0.06000	0.3956	1.000	4.hbx
11013	2	0.6467	0.9539	1.000	5.hbx
11013	4	-0.06000	-0.9650	-1.000	5.hbx
11013	5	0.01333	0.8078	0.6100	5.hbx
11013	6	-0.7200	0.8922	-0.8833	5.hbx
11013	8	-0.3800	0.7289	0.2833	5.hbx
11013	9	-0.2800	0.5828	0.05111	5.hbx
11013	10	-0.1067	0.6961	0.5211	5.hbx
11013	11	0.4333	-0.8283	-1.000	5.hbx
11013	12	0.5067	0.7417	0.8700	5.hbx
11013	14	0.3400	0.7233	0.1767	5.hbx
11013	15	-0.3467	0.6489	-0.1589	5.hbx
11013	2	0.5533	0.7567	1.000	6.hbx
11013	5	0.3200	0.8006	0.3700	6.hbx
11013	6	0.1000	0.7878	0.3233	6.hbx
11013	8	-0.2667	0.7400	1.000	6.hbx
11013	9	-0.5067	0.7972	1.000	6.hbx
11013	10	-0.3667	-0.9183	-1.000	6.hbx
11013	12	0.08667	0.7606	0.3956	6.hbx
11013	14	-0.2400	0.8011	-0.5767	6.hbx
11013	15	0.2200	0.6150	0.5600	6.hbx
11014	2	-1.000	0.7033	1.000	1.hbx
11014	4	-1.000	0.9128	0.7978	1.hbx
11014	5	-1.000	0.9433	1.000	1.hbx
11014	6	0.6600	0.8056	0.8822	1.hbx
11014	8	0.6133	0.9478	-0.6133	1.hbx
11014	9	1.000	0.9533	1.000	1.hbx
11014	10	-0.7600	0.9628	1.000	1.hbx
11014	11	0.1800	0.9844	1.000	1.hbx
11014	12	1.000	0.9994	0.8722	1.hbx
11014	13	-0.6667	0.8867	1.000	1.hbx
11014	14	0.2733	0.8633	0.1689	1.hbx
11014	15	0.6733	0.9122	1.000	1.hbx
11014	0	-0.4267	0.9256	-0.4367	2.hbx
11014	2	-0.6867	0.9017	1.000	2.hbx
11014	4	0.1467	0.9483	0.4011	2.hbx
11014	5	0.1533	0.7750	-0.1678	2.hbx
11014	6	-0.2533	0.8689	1.000	2.hbx
11014	8	0.3333	0.7739	0.04333	2.hbx
11014	9	1.000	0.9906	-0.4356	2.hbx
11014	10	0.01333	0.8467	-0.3456	2.hbx
11014	11	-0.06000	0.8250	1.000	2.hbx
11014	12	0.2800	0.7778	1.000	2.hbx
11014	13	-0.006667	-0.4200	-1.000	2.hbx
11014	14	1.000	0.8917	0.06000	2.hbx
11014	15	-0.4400	0.7272	0.2511	2.hbx
11014	0	-0.1067	0.8794	1.000	3.hbx
11014	2	0.06000	0.8744	0.6856	3.hbx
11014	4	-0.07333	0.8544	0.07000	3.hbx
11014	5	0.2267	0.7383	0.07889	3.hbx
11014	6	0.3133	0.7883	0.2967	3.hbx
11014	8	-0.4200	0.9350	1.000	3.hbx
11014	9	-1.000	0.9167	1.000	3.hbx
11014	10	0.04667	0.8378	0.1322	3.hbx
11014	11	0.6733	0.9661	0.9711	3.hbx
11014	12	-0.04667	0.7522	-0.06111	3.hbx
11014	13	-0.4133	-0.9961	-1.000	3.hbx
11014	14	0.1533	0.7661	0.1667	3.hbx
11014	15	-0.4467	0.8967	1.000	3.hbx
11014	0	0.1067	0.7372	-0.1889	4.hbx
11014	2	0.08667	0.8378	0.1422	4.hbx
11014	4	-1.000	0.8906	0.5100	4.hbx
11014	5	0.5667	0.9022	-0.1022	4.hbx
11014	6	0.06667	0.8044	0.6844	4.hbx
11014	8	-0.2400	0.8433	0.2689	4.hbx
11014	9	0.1533	0.6800	0.1600	4.hbx
11014	10	-0.1800	0.9189	1.000	4.hbx
11014	11	1.000	0.9728	1.000	4.hbx
11014	12	-0.9667	0.8006	0.8744	4.hbx
11014	13	-0.4133	-0.9889	-1.000	4.hbx
11014	14	1.000	0.9028	0.05778	4.hbx
11014	15	0.01333	0.7894	0.09778	4.hbx
11014	0	-0.2733	0.7633	-0.02667	5.hbx
11014	2	0.4000	0.9289	-0.2367	5.hbx
11014	4	0.2600	0.8172	0.05667	5.hbx
11014	5	-1.000	0.8639	0.4178	5.hbx
11014	6	1.000	0.9306	0.01222	5.hbx
11014	8	-0.5333	0.9544	0.2789	5.hbx
11014	9	-1.000	0.9033	-0.06889	5.hbx
11014	10	-0.1067	0.5722	1.000	5.hbx
11014	11	0.05333	0.5178	0.8467	5.hbx
11014	12	0.9067	0.7861	0.005556	5.hbx
11014	14	-1.000	0.9139	0.1189	5.hbx
11014	15	0.1000	0.9356	0.8311	5.hbx
11014	0	0.2067	0.8811	0.01000	6.hbx
11014	2	0.2000	0.7706	0.03667	6.hbx
11014	4	0.2933	0.8711	0.1578	6.hbx
11014	5	0.1133	0.9583	0.5344	6.hbx
11014	6	-0.4133	0.8056	0.5756	6.hbx
11014	8	1.000	0.8867	0.02778	6.hbx
11014	9	-0.4067	0.9089	0.1156	6.hbx
11014	10	-0.006667	0.6750	0.3378	6.hbx
11014	11	-0.1200	-0.03500	1.000	6.hbx
11014	13	0.09333	0.8333	0.2944	6.hbx
11014	14	0.6667	0.7406	0.2256	6.hbx
11014	15	-0.5667	0.5961	0.3211	6.hbx
11015	2	0.2267	0.8200	1.000	1.hbx
11015	4	-0.2000	0.7483	1.000	1.hbx
11015	5	0.1933	0.7778	0.1389	1.hbx
11015	6	0.1000	0.8211	0.9600	1.hbx
11015	8	-0.1533	0.6989	0.2600	1.hbx
11015	9	-1.000	0.9311	1.000	1.hbx
11015	10	0.1600	0.6900	1.000	1.hbx
11015	11	-0.04000	0.7761	1.000	1.hbx
11015	12	-0.03333	0.6417	0.09000	1.hbx
11015	14	-0.3200	0.7478	1.000	1.hbx
11015	15	0.01333	0.7533	0.9989	1.hbx
11015	2	0.1533	0.7561	0.7600	2.hbx
11015	4	0.05333	0.8694	1.000	2.hbx
11015	5	0.5867	0.8933	1.000	2.hbx
11015	6	0.1933	0.7528	0.2089	2.hbx
11015	8	0.2333	0.6711	0.4011	2.hbx
11015	9	0.1133	0.6789	0.1656	2.hbx
11015	10	-0.1933	0.7828	0.07333	2.hbx
11015	11	0.03333	0.8222	1.000	2.hbx
11015	12	-0.1933	0.8061	0.1022	2.hbx
11015	14	-0.1067	0.8261	1.000	2.hbx
11015	15	-0.07333	0.4333	0.1500	2.hbx
11015	2	0.5667	0.9561	0.2511	3.hbx
11015	4	0.9133	0.9439	0.004444	3.hbx
11015	5	-0.3133	0.7822	0.8144	3.hbx
11015	6	0.5133	0.8706	-0.4444	3.hbx
11015	8	1.000	0.9522	0.2033	3.hbx
11015	9	0.1533	0.8528	0.1711	3.hbx
11015	10	0.7000	0.9789	1.000	3.hbx
11015	12	0.9800	0.9117	0.3211	3.hbx
11015	14	-0.5533	0.8494	-0.06111	3.hbx
11015	15	-0.02667	0.9183	0.4567	3.hbx
11015	2	0.4333	0.9272	0.9933	5.hbx
11015	5	1.000	0.9361	0.2867	5.hbx
11015	6	-0.7933	0.9100	-0.3278	5.hbx
11015	8	1.000	0.9956	1.000	5.hbx
11015	9	1.000	0.9556	1.000	5.hbx
11015	10	1.000	0.9439	1.000	5.hbx
11015	11	0.3067	0.9428	0.8233	5.hbx
11015	12	1.000	0.9044	1.000	5.hbx
11015	14	1.000	0.9411	0.9111	5.hbx
11015	15	0.3133	0.9572	-0.03889	5.hbx
11015	2	1.000	0.9794	1.000	6.hbx
11015	4	-1.000	0.9150	-0.3867	6.hbx
11015	5	-1.000	0.8806	0.5244	6.hbx
11015	6	-0.2533	0.8900	-0.1011	6.hbx
11015	9	0.5200	0.9467	0.5678	6.hbx
11015	10	-0.1533	0.9111	1.000	6.hbx
11015	11	1.000	0.9089	0.9478	6.hbx
11015	12	-0.7067	0.9828	0.5400	6.hbx
11015	14	1.000	0.8522	0.9367	6.hbx
11015	15	1.000	0.8267	1.000	6.hbx
11015	0	-0.9467	0.9161	-0.006667	7.hbx
11015	2	-1.000	0.9267	0.1933	7.hbx
11015	4	1.000	0.5800	-0.7878	7.hbx
11015	2	-0.4267	0.8833	0.4600	8.hbx
11015	4	-0.2667	0.8467	1.000	8.hbx
11015	5	-0.3933	0.8906	0.6822	8.hbx
11015	6	0.4133	0.8100	0.2044	8.hbx
11015	8	0.8600	0.8167	0.3811	8.hbx
11015	9	-0.1400	0.8472	0.4256	8.hbx
11015	12	-0.03333	0.7389	0.2267	8.hbx
11015	14	0.0000	0.8178	0.2856	8.hbx
11016	2	0.06667	0.9306	0.3256	1.hbx
11016	4	0.1800	0.6472	0.3578	1.hbx
11016	5	0.1133	0.5094	0.3633	1.hbx
11016	6	0.2333	0.7606	-0.1100	1.hbx
11016	8	0.2533	0.5439	-0.05444	1.hbx
11016	9	0.03333	0.6822	-0.1567	1.hbx
11016	10	0.1867	0.5950	-1.000	1.hbx
11016	11	0.1733	-0.9483	-1.000	1.hbx
11016	12	0.1133	0.3178	-0.1367	1.hbx
11016	14	0.1533	0.5422	-0.9933	1.hbx
11016	15	0.1800	0.5461	0.4611	1.hbx
11016	2	-0.8267	0.6439	0.4500	2.hbx
11016	4	0.4467	0.6056	-1.000	2.hbx
11016	5	0.01333	0.7428	0.9000	2.hbx
11016	6	0.06667	0.4517	-0.6667	2.hbx
11016	8	-0.2200	0.7817	0.1689	2.hbx
11016	9	-0.1733	0.8983	0.2456	2.hbx
11016	10	-0.02000	0.4661	-0.7167	2.hbx
11016	12	-0.2000	0.4450	0.05889	2.hbx
11016	14	-0.09333	0.3472	0.001111	2.hbx
11016	15	-0.2800	0.3128	0.04222	2.hbx
11016	2	0.5267	0.8728	0.5400	3.hbx
11016	4	-0.5333	0.3344	0.3133	3.hbx
11016	5	0.1667	0.3611	0.09000	3.hbx
11016	6	0.1333	0.3428	-0.2044	3.hbx
11016	8	-0.05333	0.5367	-0.2256	3.hbx
11016	9	0.4333	0.9011	-0.7333	3.hbx
11016	10	0.03333	0.05389	-0.02000	3.hbx
11016	11	0.1333	0.1872	-1.000	3.hbx
11016	12	-0.3800	0.4461	0.2111	3.hbx
11016	14	-0.2200	0.3333	0.1678	3.hbx
11016	15	-0.3533	0.5233	-0.01556	3.hbx
11016	2	0.08000	0.3978	0.2278	4.hbx
11016	4	-0.3733	0.7622	1.000	4.hbx
11016	5	0.1400	0.6211	-0.1267	4.hbx
11016	6	0.02667	0.6122	0.2467	4.hbx
11016	8	0.02000	-0.9417	-1.000	4.hbx
11016	9	0.04667	0.2256	0.9211	4.hbx
11016	10	-0.05333	0.1694	0.1344	4.hbx
11016	11	0.3200	0.6933	1.000	4.hbx
11016	12	-0.06000	-0.9650	-1.000	4.hbx
11016	14	-0.2200	0.5650	0.3178	4.hbx
11016	15	-0.8400	0.1417	0.1489	4.hbx
11016	2	-0.1933	0.3189	0.7889	5.hbx
11016	4	0.04667	0.9089	1.000	5.hbx
11016	5	-0.7667	0.6489	0.1856	5.hbx
11016	6	-0.04000	0.5622	-1.000	5.hbx
11016	8	-0.2267	0.8217	0.4456	5.hbx
11016	9	0.2600	0.7344	-0.3122	5.hbx
11016	10	0.1867	0.4900	0.4344	5.hbx
11016	11	-0.5533	0.7678	0.3833	5.hbx
11016	12	-0.06667	0.1439	-0.01889	5.hbx
11016	14	-0.07333	0.4778	1.000	5.hbx
11016	15	-0.1133	0.9322	0.3478	5.hbx
11016	4	0.9400	0.8728	-0.5300	6.hbx
11016	5	-0.1600	-0.5822	0.7356	6.hbx
11016	8	-0.2600	0.8961	0.6100	6.hbx
11016	10	-0.07333	-0.7483	-1.000	6.hbx
11016	11	1.000	0.4611	-1.000	6.hbx
11016	12	1.000	0.9444	1.000	6.hbx
11016	13	1.000	-0.1506	-1.000	6.hbx
11016	14	0.7600	0.9772	0.8533	6.hbx
11016	15	0.2667	0.8772	0.8656	6.hbx
11017	2	0.1867	0.6883	0.5956	1.hbx
11017	4	-0.05333	0.6267	0.4500	1.hbx
11017	5	-0.09333	0.7389	0.4222	1.hbx
11017	8	0.2667	0.6533	0.3811	1.hbx
11017	9	0.09333	0.4867	-0.3300	1.hbx
11017	10	0.1200	0.7528	1.000	1.hbx
11017	12	0.1933	0.6444	0.8122	1.hbx
11017	13	-0.1600	0.6500	1.000	1.hbx
11017	14	-0.1533	0.7872	0.6711	1.hbx
11017	15	-0.7533	0.6383	1.000	1.hbx
11017	2	-0.006667	0.6217	0.1289	2.hbx
11017	4	-0.4000	0.6000	0.3867	2.hbx
11017	5	0.1467	0.6572	0.1833	2.hbx
11017	6	0.1467	0.7800	0.1378	2.hbx
11017	8	0.03333	0.5678	1.000	2.hbx
11017	9	0.08667	0.6383	0.2011	2.hbx
11017	10	0.2267	0.6839	0.3456	2.hbx
11017	12	0.3733	0.7889	-0.2667	2.hbx
11017	13	-0.08000	0.7161	0.6356	2.hbx
11017	14	-0.2133	0.5667	0.5522	2.hbx
11017	15	-0.1800	0.5939	0.5567	2.hbx
11017	2	0.1733	0.6694	0.2822	3.hbx
11017	4	-0.04667	0.4689	0.2644	3.hbx
11017	5	-0.1133	0.4194	0.3744	3.hbx
11017	6	-0.4933	0.7222	1.000	3.hbx
11017	8	0.3133	-0.3611	-1.000	3.hbx
11017	9	0.3800	0.7572	1.000	3.hbx
11017	10	0.06667	0.4833	0.03889	3.hbx
11017	12	0.3133	0.5667	0.3356	3.hbx
11017	13	0.08667	0.1700	0.4833	3.hbx
11017	14	-0.3000	0.5650	0.6022	3.hbx
11017	15	-0.4933	0.5600	1.000	3.hbx
11017	2	0.3000	0.5239	0.3256	4.hbx
11017	4	-0.02667	0.5489	0.4922	4.hbx
11017	5	-0.1533	0.5639	0.001111	4.hbx
11017	6	-0.3800	0.6111	-0.06444	4.hbx
11017	8	-0.2600	0.7217	0.2167	4.hbx
11017	9	-0.1400	0.5211	1.000	4.hbx
11017	10	-0.3133	0.5172	-0.1444	4.hbx
11017	12	0.1733	0.7417	0.03556	4.hbx
11017	13	0.1200	0.6033	0.9956	4.hbx
11017	14	-0.5867	0.7589	-0.2733	4.hbx
11017	15	0.7533	0.9772	1.000	4.hbx
11017	2	0.05333	0.5317	0.4022	5.hbx
11017	4	0.1267	0.7178	1.000	5.hbx
11017	5	0.02667	0.4000	-0.01333	5.hbx
11017	6	0.1400	0.7678	0.1089	5.hbx
11017	8	0.4733	0.8200	1.000	5.hbx
11017	9	-0.2533	0.4867	0.1256	5.hbx
11017	10	1.000	0.9128	-0.7267	5.hbx
11017	12	0.06000	0.6711	-0.008889	5.hbx
11017	13	0.3067	0.6400	0.8500	5.hbx
11017	14	-0.02667	0.6061	0.06778	5.hbx
11017	15	-1.000	0.6428	-0.09444	5.hbx
11017	2	0.2133	0.5206	0.1522	6.hbx
11017	4	-0.1733	0.6472	0.2244	6.hbx
11017	5	-0.3067	0.6394	0.5300	6.hbx
11017	6	0.4000	0.5517	0.6478	6.hbx
11017	8	0.02667	0.6944	0.3111	6.hbx
11017	9	0.08667	0.4267	0.7244	6.hbx
11017	10	0.1400	0.1200	-0.2144	6.hbx
11017	12	-0.2000	0.6744	0.2033	6.hbx
11017	13	0.3067	0.3217	-0.1533	6.hbx
11017	14	0.1733	0.5867	0.05000	6.hbx
11017	15	-0.3800	0.8050	0.2356	6.hbx
11018	0	0.2067	0.8406	1.000	1.hbx
11018	2	-0.2933	0.6989	0.2244	1.hbx
11018	4	0.6600	0.8733	1.000	1.hbx
11018	5	0.2933	0.8806	1.000	1.hbx
11018	6	0.3800	0.7189	0.5844	1.hbx
11018	8	0.7067	0.9039	1.000	1.hbx
11018	9	0.1067	0.7850	-0.08778	1.hbx
11018	10	0.08667	0.6422	0.03444	1.hbx
11018	11	0.6000	0.9061	0.9956	1.hbx
11018	12	0.4400	0.8267	-0.2189	1.hbx
11018	14	0.1467	0.7006	0.05889	1.hbx
11018	15	0.3533	0.7494	0.2089	1.hbx
11018	0	0.3200	0.7033	0.3611	2.hbx
11018	2	0.1267	0.8883	0.2933	2.hbx
11018	4	1.000	0.9244	0.2256	2.hbx
11018	5	-0.05333	0.7711	-0.06222	2.hbx
11018	6	-1.000	0.8850	1.000	2.hbx
11018	8	0.3267	0.7567	-0.1433	2.hbx
11018	11	0.6600	0.9706	1.000	2.hbx
11018	12	0.5267	0.8817	0.1300	2.hbx
11018	13	0.3000	0.9228	1.000	2.hbx
11018	14	-0.2133	0.7172	1.000	2.hbx
11018	15	0.03333	0.7511	-0.1222	2.hbx
11018	4	0.2400	0.9794	1.000	3.hbx
11018	5	1.000	0.9567	0.06556	3.hbx
11018	6	1.000	0.9133	0.05111	3.hbx
11018	8	1.000	0.8606	1.000	3.hbx
11018	9	-0.06000	0.7189	0.9433	3.hbx
11018	10	0.3333	0.8183	1.000	3.hbx
11018	11	1.000	-0.7417	-1.000	3.hbx
11018	14	0.2333	0.8439	0.4411	3.hbx
11018	15	0.8733	0.9856	-0.07333	3.hbx
11018	0	1.000	0.9833	0.5689	4.hbx
11018	2	0.1067	0.7956	0.1167	4.hbx
11018	4	1.000	0.9072	0.1778	4.hbx
11018	5	0.7067	0.8511	-0.03111	4.hbx
11018	6	0.3800	0.7289	0.2056	4.hbx
11018	8	-0.3000	0.8067	0.04444	4.hbx
11018	9	0.9133	0.7761	0.8078	4.hbx
11018	10	0.6467	0.9139	0.7567	4.hbx
11018	11	0.3933	0.8617	1.000	4.hbx
11018	12	0.4467	0.8239	0.2856	4.hbx
